school_id,department_id,school_name,department_name,category_id,category_name,school_name_abbr,department_name_abbr
11,11282,國立清華大學,醫學科學系,9,醫藥衛生及社會福利,清大,醫學科學
11,11302,國立清華大學,不分系招生甲組(音樂),99,其他,清大,不分系甲(音樂)
11,11312,國立清華大學,不分系招生乙組(體育),99,其他,清大,不分系乙(體育)
11,11322,國立清華大學,不分系招生丙組(美術),99,其他,清大,不分系丙(美術)
11,11332,國立清華大學,不分系招生丁組(旭日組),99,其他,清大,不分系丁(旭日)
11,11342,國立清華大學,不分系招生戊組(創新設計組),99,其他,清大,不分系戊(創新設計)
11,11352,國立清華大學,不分系招生己組,99,其他,清大,不分系己
1,1082,國立臺灣大學,戲劇學系,2,藝術及人文,臺大,戲劇
1,1012,國立臺灣大學,中國文學系,2,藝術及人文,臺大,中文
1,1022,國立臺灣大學,外國語文學系,2,藝術及人文,臺大,外文
1,1072,國立臺灣大學,日本語文學系,2,藝術及人文,臺大,日本語文
1,1032,國立臺灣大學,歷史學系,2,藝術及人文,臺大,歷史
1,1052,國立臺灣大學,人類學系,2,藝術及人文,臺大,人類學系
1,1042,國立臺灣大學,哲學系,2,藝術及人文,臺大,哲學
1,1192,國立臺灣大學,經濟學系,3,社會科學、新聞學及圖書資訊,臺大,經濟
1,1162,國立臺灣大學,政治學系政治理論組,3,社會科學、新聞學及圖書資訊,臺大,政治理論
1,1172,國立臺灣大學,政治學系國際關係組,3,社會科學、新聞學及圖書資訊,臺大,政治國際關係
1,1182,國立臺灣大學,政治學系公共行政組,3,社會科學、新聞學及圖書資訊,臺大,政治公共行政
1,1202,國立臺灣大學,社會學系,3,社會科學、新聞學及圖書資訊,臺大,社會
1,1132,國立臺灣大學,心理學系,3,社會科學、新聞學及圖書資訊,臺大,心理
1,1142,國立臺灣大學,地理環境資源學系,3,社會科學、新聞學及圖書資訊,臺大,地理環境
1,1062,國立臺灣大學,圖書資訊學系,3,社會科學、新聞學及圖書資訊,臺大,圖書資訊
1,1482,國立臺灣大學,會計學系,4,商業、管理及法律,臺大,會計
1,1462,國立臺灣大學,工商管理學系企業管理組,4,商業、管理及法律,臺大,工商管理企管
1,1472,國立臺灣大學,工商管理學系科技管理組,4,商業、管理及法律,臺大,工商管理科管
1,1502,國立臺灣大學,國際企業學系,4,商業、管理及法律,臺大,國企
1,1492,國立臺灣大學,財務金融學系,4,商業、管理及法律,臺大,財金
1,1552,國立臺灣大學,法律學系法學組,4,商業、管理及法律,臺大,法律法學
1,1562,國立臺灣大學,法律學系司法組,4,商業、管理及法律,臺大,法律司法
1,1572,國立臺灣大學,法律學系財經法學組,4,商業、管理及法律,臺大,法律財經法學
1,1582,國立臺灣大學,生命科學系,5,自然科學、數學及統計,臺大,生命科學
1,1442,國立臺灣大學,昆蟲學系,5,自然科學、數學及統計,臺大,昆蟲
1,1592,國立臺灣大學,生化科技學系,5,自然科學、數學及統計,臺大,生化科技
1,1112,國立臺灣大學,化學系,5,自然科學、數學及統計,臺大,化學
1,1122,國立臺灣大學,地質科學系,5,自然科學、數學及統計,臺大,地質科學
1,1102,國立臺灣大學,物理學系,5,自然科學、數學及統計,臺大,物理
1,1152,國立臺灣大學,大氣科學系,5,自然科學、數學及統計,臺大,大氣
1,1092,國立臺灣大學,數學系,5,自然科學、數學及統計,臺大,數學
1,1512,國立臺灣大學,資訊管理學系,6,資訊通訊科技,臺大,資管
1,1532,國立臺灣大學,電機工程學系,7,工程、製造及營建,臺大,電機
1,1542,國立臺灣大學,資訊工程學系,6,資訊通訊科技,臺大,資工
1,1302,國立臺灣大學,機械工程學系,7,工程、製造及營建,臺大,機械工程學
1,1432,國立臺灣大學,生物產業機電工程學系,7,工程、製造及營建,臺大,生物產業機電
1,1292,國立臺灣大學,土木工程學系,7,工程、製造及營建,臺大,土木
1,1352,國立臺灣大學,生物環境系統工程學系,7,工程、製造及營建,臺大,生物環境系統
1,1312,國立臺灣大學,化學工程學系,7,工程、製造及營建,臺大,化工
1,1332,國立臺灣大學,材料科學與工程學系,7,工程、製造及營建,臺大,材料科學與工程
1,1322,國立臺灣大學,工程科學及海洋工程學系,7,工程、製造及營建,臺大,工科海洋
1,1342,國立臺灣大學,農藝學系,8,農業、林業、漁業及獸醫,臺大,農藝
1,1382,國立臺灣大學,動物科學技術學系,8,農業、林業、漁業及獸醫,臺大,動物科學技術
1,1402,國立臺灣大學,園藝暨景觀學系,8,農業、林業、漁業及獸醫,臺大,園藝景觀
1,1452,國立臺灣大學,植物病理與微生物學系,8,農業、林業、漁業及獸醫,臺大,植物微生物學
1,1392,國立臺灣大學,農業經濟學系,8,農業、林業、漁業及獸醫,臺大,農業經濟
1,1422,國立臺灣大學,生物產業傳播暨發展學系,8,農業、林業、漁業及獸醫,臺大,生物產業傳播
1,1362,國立臺灣大學,農業化學系,8,農業、林業、漁業及獸醫,臺大,農業化學
1,1372,國立臺灣大學,森林環境暨資源學系,8,農業、林業、漁業及獸醫,臺大,森林環境資源
1,1412,國立臺灣大學,獸醫學系,8,農業、林業、漁業及獸醫,臺大,獸醫
1,1222,國立臺灣大學,醫學系,9,醫藥衛生及社會福利,臺大,醫學
1,1522,國立臺灣大學,公共衛生學系,9,醫藥衛生及社會福利,臺大,公共衛生
1,1242,國立臺灣大學,藥學系,9,醫藥衛生及社會福利,臺大,藥學
1,1272,國立臺灣大學,物理治療學系,9,醫藥衛生及社會福利,臺大,物理治療
1,1282,國立臺灣大學,職能治療學系,9,醫藥衛生及社會福利,臺大,職能治療
1,1262,國立臺灣大學,護理學系,9,醫藥衛生及社會福利,臺大,護理學
1,1602,國立臺灣大學,護理學系(公費生),9,醫藥衛生及社會福利,臺大,護理學(公費)
1,1252,國立臺灣大學,醫學檢驗暨生物技術學系,9,醫藥衛生及社會福利,臺大,醫檢暨生技
1,1232,國立臺灣大學,牙醫學系,9,醫藥衛生及社會福利,臺大,牙醫
1,1212,國立臺灣大學,社會工作學系,9,醫藥衛生及社會福利,臺大,社會工作
2,2012,國立臺灣師範大學,教育學系,1,教育,臺師,教育
2,2022,國立臺灣師範大學,教育心理與輔導學系,3,社會科學、新聞學及圖書資訊,臺師,教育輔導
2,2092,國立臺灣師範大學,公民教育與活動領導學系,1,教育,臺師,公教活動
2,2102,國立臺灣師範大學,公民教育與活動領導學系甲組(公費生),1,教育,臺師,公教活動甲(公費)
2,2112,國立臺灣師範大學,公民教育與活動領導學系乙組(公費生),1,教育,臺師,公教活動乙(公費)
2,2062,國立臺灣師範大學,人類發展與家庭學系家庭生活教育組,1,教育,臺師,人類家庭生活
2,2072,國立臺灣師範大學,人類發展與家庭學系幼兒發展與教育組,1,教育,臺師,人類家庭幼兒
2,2082,國立臺灣師範大學,人類發展與家庭學系營養科學與教育組,1,教育,臺師,人類家庭營養
2,2032,國立臺灣師範大學,社會教育學系,1,教育,臺師,社會教育
2,2422,國立臺灣師範大學,體育學系,1,教育,臺師,體育
2,2432,國立臺灣師範大學,體育學系(公費生),1,教育,臺師,體育(公費)
2,2042,國立臺灣師範大學,健康促進與衛生教育學系,1,教育,臺師,健康衛生
2,2052,國立臺灣師範大學,健康促進與衛生教育學系(公費生),1,教育,臺師,健康衛生(公費)
2,2122,國立臺灣師範大學,特殊教育學系,1,教育,臺師,特教
2,2132,國立臺灣師範大學,特殊教育學系甲組(公費生),1,教育,臺師,特教甲(公費)
2,2142,國立臺灣師範大學,特殊教育學系乙組(公費生),1,教育,臺師,特教乙(公費)
2,2152,國立臺灣師範大學,特殊教育學系丙組(公費生),1,教育,臺師,特教丙(公費)
2,2282,國立臺灣師範大學,科技應用與人力資源發展學系,1,教育,臺師,科技人資發展
2,2402,國立臺灣師範大學,美術學系西畫組,2,藝術及人文,臺師,美術西畫
2,2412,國立臺灣師範大學,美術學系國畫組,2,藝術及人文,臺師,美術國畫
2,2372,國立臺灣師範大學,音樂學系,2,藝術及人文,臺師,音樂
2,2382,國立臺灣師範大學,音樂學系(公費生),2,藝術及人文,臺師,音樂(公費)
2,2202,國立臺灣師範大學,臺灣語文學系,2,藝術及人文,臺師,臺灣語文
2,2162,國立臺灣師範大學,國文學系,2,藝術及人文,臺師,國文學
2,2322,國立臺灣師範大學,應用華語文學系,2,藝術及人文,臺師,應用華語
2,2172,國立臺灣師範大學,英語學系,2,藝術及人文,臺師,英語
2,2182,國立臺灣師範大學,歷史學系,2,藝術及人文,臺師,歷史
2,2362,國立臺灣師範大學,設計學系產品與室內設計組,2,藝術及人文,臺師,設計產品室內設計
2,2392,國立臺灣師範大學,設計學系平面與媒體設計組,2,藝術及人文,臺師,設計平面媒體設計
2,2192,國立臺灣師範大學,地理學系,3,社會科學、新聞學及圖書資訊,臺師,地理
2,2332,國立臺灣師範大學,東亞學系漢學與文化組,3,社會科學、新聞學及圖書資訊,臺師,東亞漢學文化
2,2342,國立臺灣師範大學,東亞學系政治與經濟組,3,社會科學、新聞學及圖書資訊,臺師,東亞政治經濟
2,2292,國立臺灣師範大學,圖文傳播學系,3,社會科學、新聞學及圖書資訊,臺師,圖文傳播
2,2352,國立臺灣師範大學,企業管理學系,4,商業、管理及法律,臺師,企業管理
2,2252,國立臺灣師範大學,生命科學系,5,自然科學、數學及統計,臺師,生命科學
2,2242,國立臺灣師範大學,化學系,5,自然科學、數學及統計,臺師,化學
2,2262,國立臺灣師範大學,地球科學系,5,自然科學、數學及統計,臺師,地球
2,2222,國立臺灣師範大學,物理學系,5,自然科學、數學及統計,臺師,物理
2,2232,國立臺灣師範大學,物理學系(公費生),5,自然科學、數學及統計,臺師,物理(公費)
2,2212,國立臺灣師範大學,數學系,5,自然科學、數學及統計,臺師,數學
2,2312,國立臺灣師範大學,電機工程學系,7,工程、製造及營建,臺師,電機
2,2272,國立臺灣師範大學,資訊工程學系,7,工程、製造及營建,臺師,資工
2,2302,國立臺灣師範大學,機電工程學系,7,工程、製造及營建,臺師,機電工程
4,4042,國立成功大學,台灣文學系,2,藝術及人文,成大,台文
4,4012,國立成功大學,中國文學系,2,藝術及人文,成大,中文
4,4022,國立成功大學,外國語文學系,2,藝術及人文,成大,外文
4,4032,國立成功大學,歷史學系,2,藝術及人文,成大,歷史
4,4432,國立成功大學,工業設計學系,2,藝術及人文,成大,工設
4,4362,國立成功大學,經濟學系,3,社會科學、新聞學及圖書資訊,成大,經濟
4,4352,國立成功大學,政治學系,3,社會科學、新聞學及圖書資訊,成大,政治
4,4382,國立成功大學,心理學系,3,社會科學、新聞學及圖書資訊,成大,心理
4,4282,國立成功大學,會計學系,4,商業、管理及法律,成大,會計
4,4262,國立成功大學,企業管理學系,4,商業、管理及法律,成大,企業管理
4,4242,國立成功大學,工業與資訊管理學系,4,商業、管理及法律,成大,工業資管
4,4372,國立成功大學,法律學系,4,商業、管理及法律,成大,法律
4,4442,國立成功大學,生命科學系,5,自然科學、數學及統計,成大,生命科學
4,4452,國立成功大學,生物科技與產業科學系,5,自然科學、數學及統計,成大,生物科技產科
4,4082,國立成功大學,化學系,5,自然科學、數學及統計,成大,化學
4,4092,國立成功大學,地球科學系,5,自然科學、數學及統計,成大,地球
4,4062,國立成功大學,物理學系物理組,5,自然科學、數學及統計,成大,物理物理
4,4072,國立成功大學,物理學系光電科學組,5,自然科學、數學及統計,成大,物理光電
4,4052,國立成功大學,數學系,5,自然科學、數學及統計,成大,數學
4,4272,國立成功大學,統計學系,5,自然科學、數學及統計,成大,統計
4,4392,國立成功大學,電機工程學系,7,工程、製造及營建,成大,電機
4,4102,國立成功大學,光電科學與工程學系,7,工程、製造及營建,成大,光電科學工程
4,4402,國立成功大學,資訊工程學系,6,資訊通訊科技,成大,資工
4,4112,國立成功大學,機械工程學系,7,工程、製造及營建,成大,機械工程學
4,4192,國立成功大學,航空太空工程學系,7,工程、製造及營建,成大,航空太空
4,4182,國立成功大學,系統及船舶機電工程學系,7,工程、製造及營建,成大,系統船舶機電
4,4152,國立成功大學,土木工程學系,7,工程、製造及營建,成大,土木
4,4122,國立成功大學,化學工程學系,7,工程、製造及營建,成大,化工
4,4132,國立成功大學,材料科學及工程學系,7,工程、製造及營建,成大,材料科學及工程
4,4142,國立成功大學,資源工程學系,7,工程、製造及營建,成大,資源工程
4,4212,國立成功大學,測量及空間資訊學系,7,工程、製造及營建,成大,測量資訊
4,4202,國立成功大學,環境工程學系,7,工程、製造及營建,成大,環境工程
4,4162,國立成功大學,水利及海洋工程學系,7,工程、製造及營建,成大,水利海洋
4,4222,國立成功大學,生物醫學工程學系,7,工程、製造及營建,成大,生物醫學
4,4172,國立成功大學,工程科學系,7,工程、製造及營建,成大,工科
4,4232,國立成功大學,能源國際學士學位學程,7,工程、製造及營建,成大,能源國際學程
4,4412,國立成功大學,建築學系,7,工程、製造及營建,成大,建築
4,4422,國立成功大學,都市計劃學系,7,工程、製造及營建,成大,都市計劃
4,4292,國立成功大學,醫學系,9,醫藥衛生及社會福利,成大,醫學
4,4342,國立成功大學,藥學系,9,醫藥衛生及社會福利,成大,藥學
4,4332,國立成功大學,物理治療學系,9,醫藥衛生及社會福利,成大,物理治療
4,4322,國立成功大學,職能治療學系,9,醫藥衛生及社會福利,成大,職能治療
4,4312,國立成功大學,護理學系,9,醫藥衛生及社會福利,成大,護理學
4,4302,國立成功大學,醫學檢驗生物技術學系,9,醫藥衛生及社會福利,成大,醫檢生技
4,4252,國立成功大學,交通管理科學系,10,服務,成大,交通管理
4,4462,國立成功大學,大一全校不分系學士學位學程,99,其他,成大,大一不分系
3,3012,國立中興大學,中國文學系,2,藝術及人文,中興,中文
3,3022,國立中興大學,外國語文學系,2,藝術及人文,中興,外文
3,3032,國立中興大學,歷史學系,2,藝術及人文,中興,歷史
3,3102,國立中興大學,應用經濟學系,3,社會科學、新聞學及圖書資訊,中興,應用經濟
3,3072,國立中興大學,會計學系,4,商業、管理及法律,中興,會計
3,3052,國立中興大學,企業管理學系,4,商業、管理及法律,中興,企業管理
3,3042,國立中興大學,財務金融學系,4,商業、管理及法律,中興,財金
3,3082,國立中興大學,行銷學系,4,商業、管理及法律,中興,行銷學
3,3092,國立中興大學,法律學系,4,商業、管理及法律,中興,法律
3,3362,國立中興大學,生命科學系,5,自然科學、數學及統計,中興,生命科學
3,3302,國立中興大學,昆蟲學系,5,自然科學、數學及統計,中興,昆蟲
3,3332,國立中興大學,生物科技學士學位學程,5,自然科學、數學及統計,中興,生物科技學程
3,3112,國立中興大學,化學系,5,自然科學、數學及統計,中興,化學
3,3122,國立中興大學,物理學系一般物理組,5,自然科學、數學及統計,中興,物理一般物理
3,3132,國立中興大學,物理學系光電物理組,5,自然科學、數學及統計,中興,物理光電物理
3,3142,國立中興大學,應用數學系,5,自然科學、數學及統計,中興,應用數學
3,3062,國立中興大學,資訊管理學系,6,資訊通訊科技,中興,資管
3,3192,國立中興大學,電機工程學系,7,工程、製造及營建,中興,電機
3,3152,國立中興大學,資訊科學與工程學系,6,資訊通訊科技,中興,資科工程
3,3162,國立中興大學,機械工程學系,7,工程、製造及營建,中興,機械工程學
3,3222,國立中興大學,生物產業機電工程學系,7,工程、製造及營建,中興,生物產業機電
3,3172,國立中興大學,土木工程學系,7,工程、製造及營建,中興,土木
3,3202,國立中興大學,化學工程學系,7,工程、製造及營建,中興,化工
3,3212,國立中興大學,材料科學與工程學系,7,工程、製造及營建,中興,材料科學與工程
3,3182,國立中興大學,環境工程學系,7,工程、製造及營建,中興,環境工程
3,3342,國立中興大學,景觀與遊憩學士學位學程,7,工程、製造及營建,中興,景觀遊憩學程
3,3252,國立中興大學,農藝學系,8,農業、林業、漁業及獸醫,中興,農藝
3,3312,國立中興大學,動物科學系,8,農業、林業、漁業及獸醫,中興,動物科學
3,3262,國立中興大學,園藝學系,8,農業、林業、漁業及獸醫,中興,園藝
3,3292,國立中興大學,植物病理學系,8,農業、林業、漁業及獸醫,中興,植物病理學
3,3352,國立中興大學,國際農企業學士學位學程,8,農業、林業、漁業及獸醫,中興,國際農企
3,3242,國立中興大學,食品暨應用生物科技學系,7,工程、製造及營建,中興,食品應用生科
3,3232,國立中興大學,水土保持學系,5,自然科學、數學及統計,中興,水土保持
3,3322,國立中興大學,土壤環境科學系,8,農業、林業、漁業及獸醫,中興,土壤環境
3,3272,國立中興大學,森林學系林學組,8,農業、林業、漁業及獸醫,中興,森林學林學
3,3282,國立中興大學,森林學系木材科學組,8,農業、林業、漁業及獸醫,中興,森林木材
3,3372,國立中興大學,獸醫學系,8,農業、林業、漁業及獸醫,中興,獸醫
13,13272,國立交通大學,外國語文學系,2,藝術及人文,交大,外文
13,13292,國立交通大學,人文社會學系,2,藝術及人文,交大,人文社會
13,13282,國立交通大學,傳播與科技學系,3,社會科學、新聞學及圖書資訊,交大,傳播科技
13,13242,國立交通大學,管理科學系,4,商業、管理及法律,交大,管理科學
13,13222,國立交通大學,資訊管理與財務金融學系資訊管理組,4,商業、管理及法律,交大,資管財金資管
13,13232,國立交通大學,資訊管理與財務金融學系財務金融組,4,商業、管理及法律,交大,資管財金財金
13,13212,國立交通大學,生物科技學系,5,自然科學、數學及統計,交大,生物科技學
13,13192,國立交通大學,應用化學系,5,自然科學、數學及統計,交大,應用化學
13,13172,國立交通大學,電子物理學系光電與奈米科學組,5,自然科學、數學及統計,交大,電物光電奈米
13,13182,國立交通大學,電子物理學系電子物理組,5,自然科學、數學及統計,交大,電物電子物理
13,13202,國立交通大學,應用數學系,5,自然科學、數學及統計,交大,應用數學
13,13052,國立交通大學,電機工程學系(甲組),7,工程、製造及營建,交大,電機(甲)
13,13062,國立交通大學,電機工程學系(乙組),7,工程、製造及營建,交大,電機(乙)
13,13032,國立交通大學,電子工程學系(甲組),7,工程、製造及營建,交大,電子工程(甲)
13,13042,國立交通大學,電子工程學系(乙組),7,工程、製造及營建,交大,電子工程(乙)
13,13072,國立交通大學,光電工程學系,7,工程、製造及營建,交大,光電工程
13,13082,國立交通大學,資訊工程學系資電工程組,6,資訊通訊科技,交大,資工資電
13,13092,國立交通大學,資訊工程學系資訊工程組,6,資訊通訊科技,交大,資工資工
13,13102,國立交通大學,資訊工程學系網路與多媒體工程組,6,資訊通訊科技,交大,資工網路多媒體
13,13012,國立交通大學,電機資訊學士班,7,工程、製造及營建,交大,電資學士
13,13122,國立交通大學,機械工程學系,7,工程、製造及營建,交大,機械工程學
13,13132,國立交通大學,土木工程學系,7,工程、製造及營建,交大,土木
13,13112,國立交通大學,材料科學與工程學系,7,工程、製造及營建,交大,材料科學與工程
13,13022,國立交通大學,奈米科學及工程學士學位學程,7,工程、製造及營建,交大,奈米工程
13,13262,國立交通大學,工業工程與管理學系,7,工程、製造及營建,交大,工工
13,13252,國立交通大學,運輸與物流管理學系,10,服務,交大,運輸物管
16,16012,國立中央大學,中國文學系,2,藝術及人文,中央,中文
16,16022,國立中央大學,英美語文學系,2,藝術及人文,中央,英美語文
16,16032,國立中央大學,法國語文學系,2,藝術及人文,中央,法國語文學
16,16152,國立中央大學,經濟學系,3,社會科學、新聞學及圖書資訊,中央,經濟
16,16232,國立中央大學,客家語文暨社會科學學系,3,社會科學、新聞學及圖書資訊,中央,客家語社會
16,16132,國立中央大學,企業管理學系,4,商業、管理及法律,中央,企業管理
16,16162,國立中央大學,財務金融學系,4,商業、管理及法律,中央,財金
16,16242,國立中央大學,生命科學系,5,自然科學、數學及統計,中央,生命科學
16,16062,國立中央大學,化學學系,5,自然科學、數學及統計,中央,化學
16,16222,國立中央大學,地球科學學系,5,自然科學、數學及統計,中央,地球科學
16,16052,國立中央大學,物理學系,5,自然科學、數學及統計,中央,物理
16,16202,國立中央大學,大氣科學學系大氣組,5,自然科學、數學及統計,中央,大氣大氣
16,16212,國立中央大學,大氣科學學系太空組,5,自然科學、數學及統計,中央,大氣太空
16,16042,國立中央大學,數學系,5,自然科學、數學及統計,中央,數學
16,16142,國立中央大學,資訊管理學系,6,資訊通訊科技,中央,資管
16,16172,國立中央大學,電機工程學系,7,工程、製造及營建,中央,電機
16,16072,國立中央大學,光電科學與工程學系,7,工程、製造及營建,中央,光電科學工程
16,16182,國立中央大學,資訊工程學系,6,資訊通訊科技,中央,資工
16,16192,國立中央大學,通訊工程學系,7,工程、製造及營建,中央,通訊工程
16,16092,國立中央大學,機械工程學系光機電工程組,7,工程、製造及營建,中央,機械光機
16,16102,國立中央大學,機械工程學系先進材料與精密製造組,7,工程、製造及營建,中央,機械材料精密製造
16,16112,國立中央大學,機械工程學系設計與分析組,7,工程、製造及營建,中央,機械設計分析
16,16082,國立中央大學,土木工程學系,7,工程、製造及營建,中央,土木
16,16122,國立中央大學,化學工程與材料工程學系,7,工程、製造及營建,中央,化工材工
16,16252,國立中央大學,生醫科學與工程學系,7,工程、製造及營建,中央,生醫工程
27,27212,國立中山大學,音樂學系,2,藝術及人文,中山,音樂
27,27222,國立中山大學,音樂學系創作與應用組,2,藝術及人文,中山,音樂創作應用
27,27032,國立中山大學,劇場藝術學系,2,藝術及人文,中山,劇場藝術
27,27012,國立中山大學,中國文學系,2,藝術及人文,中山,中文
27,27022,國立中山大學,外國語文學系,2,藝術及人文,中山,外文
27,27192,國立中山大學,政治經濟學系,4,商業、管理及法律,中山,政治經濟
27,27202,國立中山大學,社會學系,3,社會科學、新聞學及圖書資訊,中山,社會
27,27132,國立中山大學,企業管理學系,4,商業、管理及法律,中山,企業管理
27,27152,國立中山大學,財務管理學系,4,商業、管理及法律,中山,財務管理
27,27042,國立中山大學,生物科學系,5,自然科學、數學及統計,中山,生物科學
27,27052,國立中山大學,化學系,5,自然科學、數學及統計,中山,化學
27,27062,國立中山大學,物理學系,5,自然科學、數學及統計,中山,物理
27,27172,國立中山大學,海洋生物科技暨資源學系,5,自然科學、數學及統計,中山,海洋生物資源
27,27182,國立中山大學,海洋科學系,5,自然科學、數學及統計,中山,海洋
27,27072,國立中山大學,應用數學系,5,自然科學、數學及統計,中山,應用數學
27,27142,國立中山大學,資訊管理學系,6,資訊通訊科技,中山,資管
27,27082,國立中山大學,電機工程學系,7,工程、製造及營建,中山,電機
27,27112,國立中山大學,光電工程學系,7,工程、製造及營建,中山,光電工程
27,27102,國立中山大學,資訊工程學系,7,工程、製造及營建,中山,資工
27,27092,國立中山大學,機械與機電工程學系,7,工程、製造及營建,中山,機械機電
27,27122,國立中山大學,材料與光電科學學系,7,工程、製造及營建,中山,材料光電
27,27162,國立中山大學,海洋環境及工程學系,7,工程、製造及營建,中山,海洋環境
21,21192,國立臺灣海洋大學,海洋觀光管理學士學位學程,4,商業、管理及法律,海洋,海洋觀光學程
